LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,overwrite
25.8097007,-80.270945,531000000000,"330,000",9675,1630,4766,3383.9,30877,1463.4,28340.6,22181.2,2275.1,60,1,11,4,November
25.8097226,-80.27683,531000000000,"585,000",7100,2250,31198,4839.1,31729.3,2699.9,30110.1,22628.1,4054.9,1,1,7,4,July
25.8098272,-80.304961,2630000000000,"245,000",6160,1070,4283,997,36904.1,1390.2,38823,26627,5316.3,58,0,6,5,June
25.8098295,-80.304237,2630000000000,"280,000",6014,1241,1193,1231,36751.5,1625.4,38593,26491.5,5549.8,58,0,3,5,March
25.8100626,-80.294961,2630000000000,"350,000",8100,1583,18455,4146.9,34952.5,4646.7,35710.1,24968.7,8573.1,65,1,3,5,March
25.8101294,-80.297802,2630000000000,"300,000",6000,1448,4206,3327,35528.9,3719.7,36607.9,25452.6,7646.1,65,1,11,5,November
25.81015,-80.29652,2630000000000,"265,000",8100,1525,2764,3706,35270.3,4164.4,36221.5,25231.1,8090.2,65,1,3,5,March
25.810243,-80.274487,531000000000,"515,000",9150,3035,55451,4332.6,31548.3,2052.1,29466.1,22619.9,3393.6,45,1,10,4,October
25.8105042,-80.270989,531000000000,"370,000",9675,1732,1588,3621.8,31150.3,1254.7,28479.5,22471,2434.8,67,1,6,4,June
25.8106471,-80.268959,531000000000,"307,000",6900,1033,218,2986,30815.7,780.6,27903.3,22424.3,1928.3,26,1,1,4,January
25.8109548,-80.293807,2630000000000,"420,000",8096,2424,42245,4334.5,34997.4,5013.7,35475.6,25073.3,8975.3,37,1,2,5,February
25.8112903,-80.273187,531000000000,"410,000",12740,2141,20466,4252.6,31700.7,1477.7,29232.1,22889.3,3179.3,40,1,3,4,March
25.8114461,-80.299311,2630000000000,"215,000",6000,926,0,2693.4,36207.7,3211.9,37250,26112,7184.2,65,1,3,5,March
25.8119352,-80.300734,530000000000,"320,000",7620,1540,722,2205.6,36620.6,2741.8,37745.6,26493.4,6720.8,58,1,12,5,December
25.8119361,-80.302746,530000000000,"190,000",7620,1333,1870,1732.5,37025.4,2080.3,38368.3,26843.7,6060,68,1,10,5,October
25.8119596,-80.294765,530000000000,"535,000",21000,2803,20635,3869.1,35420.9,4685.4,35872,25482.7,8662.6,62,1,2,5,February
25.8123321,-80.300177,530000000000,"330,000",6350,1505,5815,2270.2,36628.7,2932.7,37627.3,26525.7,6913,30,1,2,5,February
25.8123336,-80.299858,530000000000,"300,000",7620,963,5196,2353,36563,3032.6,37524.2,26469.8,7013,68,1,2,5,February
25.8126686,-80.278531,531000000000,"424,000",7100,1498,2725,5931.8,32936.1,2229,31060.3,23807.2,4989.9,16,1,8,4,August
25.812688,-80.296193,530000000000,"635,000",14250,2294,24515,3349.5,35924.3,4234.1,36420.3,25953.3,8213.5,24,1,1,5,January
25.8128501,-80.300354,530000000000,"315,000",9525,1135,1314,2105.5,36803.4,2874.7,37732.3,26707.6,6846.1,67,1,11,5,November
25.8130655,-80.304488,530000000000,"315,000",9100,1188,2884,1062.8,37703.8,1511.4,39024,27499.8,5459.7,74,1,2,5,February
25.8132413,-80.270068,531000000000,"310,000",9300,1600,0,3186.8,31773.2,299.8,28672.4,23367.3,2846.4,64,1,3,4,March
25.8133221,-80.297959,530000000000,"400,000",6420,2059,2075,2732.5,36490.1,3664.3,37046.8,26482.2,7621.9,46,1,8,5,August
25.8133272,-80.304206,530000000000,"275,000",7800,1706,2513,1040.5,37721.8,1609.1,38971.1,27530.3,5557.1,74,1,2,5,February
25.813423,-80.275236,531000000000,"395,000",9976,1573,1236,4866.7,32695.1,1315,30184,23797.7,4173.5,71,1,8,4,August
25.8139851,-80.304059,530000000000,"392,300",10680,2556,33885,885.5,37883.7,1702,39032.5,27703.2,5649.6,61,1,3,5,March
25.8145249,-80.278596,531000000000,"341,000",10650,1289,548,5999.9,33537.7,1712,31363.6,24452.6,5327.1,72,1,2,4,February
25.8148574,-80.272171,531000000000,"340,000",12075,1672,2474,3911.7,32651.3,288,29533.5,24083.2,3729.4,65,1,12,4,December
25.8155069,-80.275305,531000000000,"344,200",10855,2978,38889,4944.3,33392.6,741.6,30549.9,24541.5,4650.7,66,1,8,4,August
25.8156241,-80.304716,530000000000,"320,000",7600,1315,1692,369.9,38475.4,1504.4,39440.3,28316,5453.8,71,1,2,5,February
25.8156418,-80.302084,530000000000,"251,600",7800,1220,1977,1180.3,37994.6,2325.8,38632.3,27904.3,6274.2,71,1,6,5,June
25.8156752,-80.303197,530000000000,"275,000",7600,1547,1055,841.2,38188.6,2006.5,38984.8,28069.9,5956.2,74,1,9,5,September
25.8156784,-80.284685,531000000000,"470,500",8400,3047,1797,6059.9,34852.2,2671.5,33376.6,25443.2,7310.8,25,1,12,4,December
25.8158177,-80.2981,530000000000,"400,000",7800,1708,0,2487.5,37249,3678.6,37443.4,27286.9,7627,36,1,8,5,August
25.8159431,-80.285051,531000000000,"568,000",8400,2925,35045,5954.1,34999.7,2673.5,33528.2,25578.7,7463.7,11,1,2,5,February
25.8159829,-80.302479,530000000000,"297,000",7800,918,3017,1026.1,38169.9,2199.1,38799.3,28074.2,6149,71,1,7,5,July
25.8159896,-80.296761,530000000000,"409,900",7950,1573,4572,2913.4,37071.6,4111.9,37067.3,27150.8,8061,24,1,11,5,November
25.8159989,-80.278173,531000000000,"385,000",7100,1205,1720,5916.6,33965.2,1216.1,31479.1,24944.6,5513.6,66,1,4,4,April
25.8160598,-80.275327,531000000000,"378,000",8300,1472,6955,4985.6,33587.5,600.2,30649.5,24750.7,4791.7,25,1,9,4,September
25.8162007,-80.301161,530000000000,"365,000",13500,1403,2495,1452.8,37934.5,2652.9,38410.5,27887.2,6603.8,66,1,1,5,January
25.8162683,-80.27646,531000000000,"555,000",14200,2972,30408,5375,33785.5,764.2,31011.9,24875.4,5111.3,80,1,7,4,July
25.816464,-80.296698,530000000000,"640,000",15125,3444,1741,2903.3,37162.9,4111.6,37079.2,27265.5,8062.9,91,1,4,5,April
25.81655,-80.297111,530000000000,"350,000",9750,1481,2819,2764.1,37284.7,3972.5,37222.9,27377.1,7925.1,65,1,6,5,June
25.816717,-80.300888,530000000000,"350,000",7200,1420,0,1554.4,38044.6,2763.6,38413.5,28015,6716,66,1,4,5,April
25.8169027,-80.279677,531000000000,"400,000",7500,1585,550,6075.1,34473.6,1283.8,32091.7,25377.6,6123.3,26,1,3,4,March
25.8170029,-80.2967,530000000000,"672,000",16982,3397,9001,2901.7,37331,4111.3,37159.2,27446.5,8064.9,70,1,6,5,June
25.8173735,-80.286214,530000000000,"375,000",5600,2010,1200,5419.5,35637.1,2550.7,34089.5,26201,8035.8,61,1,7,5,July
25.8175846,-80.286022,530000000000,"440,000",5600,1684,25427,5346.1,35672.6,2451.5,34065.6,26251.4,8017.2,25,1,9,5,September
25.8176233,-80.285485,530000000000,"315,000",11200,1597,1079,5327.5,35589.6,2302.6,33906.9,26192.3,7866.4,77,1,2,5,February
25.8176386,-80.298643,530000000000,"375,000",8515,1875,5313,2298.3,37883.1,3501.6,37854.5,27943.3,7457.7,68,1,1,5,January
25.8177286,-80.286506,530000000000,"370,000",9375,1706,18005,5271.6,35799.9,2474.5,34239.6,26351.7,8192,79,1,8,5,August
25.8177942,-80.28583,530000000000,"330,000",5600,1383,0,5274.2,35708.1,2353.1,34042.1,26301.7,7999.9,50,1,7,5,July
25.8180497,-80.278288,531000000000,"430,000",9490,2204,0,5893.9,34645.3,663.5,31855.9,25666.7,6001.6,65,1,1,4,January
25.818083,-80.304073,530000000000,"250,000",7100,1063,1713,552.1,39064.1,1727.5,39573.5,28971.3,5685.9,66,1,4,5,April
25.8182085,-80.275614,531000000000,"810,000",15600,4522,57377,5301.5,34306.1,17.3,31133.9,25470.4,5424.3,35,1,12,4,December
25.818229,-80.296193,530000000000,"715,000",27146,3380,49118,3038,37573.8,4221.4,37143.1,27731,8180.8,65,1,11,5,November
25.8183562,-80.295791,530000000000,"395,000",11736,1669,0,3204.5,37601.3,4213,37077.9,27772.7,8342.1,69,1,8,5,August
25.818578,-80.303849,530000000000,"270,000",6256,1283,2357,658.7,39176.6,1794.3,39574.2,29101.9,5755.2,65,1,4,5,April
25.818578,-80.304084,530000000000,"300,000",7728,1244,3397,575.3,39216.7,1708,39636.9,29136.2,5669.6,65,1,5,5,May
25.8186151,-80.298299,530000000000,"352,500",11765,1287,2434,2440.8,38090.9,3615.1,37879,28182.8,7575.1,67,1,11,5,November
25.8188764,-80.303208,530000000000,"349,800",6900,1285,2604,886.2,39139.7,2003.4,39419.3,29089.5,5965.6,24,1,9,5,September
25.8190682,-80.286345,530000000000,"300,000",6000,1275,0,4831.2,36212.3,2071.7,34399.6,26819.1,8384.1,56,1,8,5,August
25.8192457,-80.304107,530000000000,"355,000",13467,1127,2300,575.5,39418,1646.5,39716.2,29351.4,5610.5,63,1,2,5,February
25.8195925,-80.297186,530000000000,"710,000",10800,4029,43780,2849.9,38209.5,3960.7,37683.2,28369.7,7926.7,47,1,9,5,September
25.8201355,-80.293113,530000000000,"490,000",12412,2585,5031,4174.3,37647.6,3163,36537,27980,9241.8,42,1,11,5,November
25.8202718,-80.285989,530000000000,"425,000",5600,1550,84,4372.6,36522,1658,34501.8,27169.3,8530.5,0,1,5,5,May
25.8204836,-80.297908,530000000000,"285,000",4000,1153,1062,2738.7,38626,3772.5,38070,28775.2,7742.6,26,1,5,5,May
25.8216094,-80.300865,530000000000,"360,000",8160,1465,2008,1854,39503.5,2759.2,39092.7,29583.7,6733.6,26,1,3,5,March
25.8217188,-80.291815,530000000000,"275,000",6350,1283,1084,4150.9,37936,2463,36429.3,28357.8,9711.9,56,1,11,5,November
25.8217772,-80.299859,530000000000,"306,000",5400,1379,819,2192.8,39377.1,3091.4,38822.7,29494.7,7066.8,50,1,8,5,August
25.8217984,-80.296263,530000000000,"455,000",8100,2311,0,3340.1,38725.5,3366.5,37752.3,28971.3,8249.4,64,1,1,5,January
25.8220418,-80.285557,530000000000,"299,000",7500,1324,3104,3749.4,37018.1,1064.5,34665.8,27731.5,8784.8,78,1,9,5,September
25.8221663,-80.297271,530000000000,"484,000",10800,2192,3445,3049.1,39007.8,3467,38104.1,29223.9,7921.3,25,1,10,5,October
25.8223297,-80.289229,531000000000,"256,000",6100,1164,0,3674.6,37686.8,1750.1,35790.6,28228.8,9829.6,56,1,12,5,December
25.8224114,-80.299875,530000000000,"400,000",8124,2133,37498,2242.4,39561.8,3090.8,38920.4,29692.2,7068.7,48,1,6,5,June
25.8228289,-80.304968,530000000000,"385,000",9525,1660,7646,642.8,40627.4,1444.2,40516.3,30606.1,5424.1,36,1,6,5,June
25.8228385,-80.298505,530000000000,"345,000",9525,1395,2203,2738.3,39429.8,3536.4,38592.7,29611.7,7552.2,66,1,6,5,June
25.8228386,-80.303416,530000000000,"350,000",9624,2002,2765,1153.5,40335.2,1953.8,40053.3,30358.5,5935,65,1,1,5,January
25.8228429,-80.300714,530000000000,"370,000",9525,1228,4537,2030.2,39831.1,2843.2,39246.2,29937.8,6822.7,25,1,3,5,March
25.822846,-80.302054,530000000000,"320,500",9525,1146,3112,1602.4,40082.7,2404,39648.3,30146.8,6383.6,35,1,2,5,February
25.8232318,-80.288481,531000000000,"305,000",6350,1242,1232,3310.5,37851.6,1341.3,35724.9,28449.2,9817.2,61,1,8,5,August
25.8232397,-80.301173,530000000000,"395,000",9525,1837,0,1894.7,40041.4,2694.9,39448,30141.9,6676.5,35,1,7,5,July
25.8237451,-80.30385,530000000000,"350,000",9525,3015,5497,1019.6,40695.1,1819,40327.8,30723.3,5802,65,1,9,5,September
25.8241249,-80.292471,530000000000,"421,000",10125,2142,41796,3433,38772.1,1908.7,37022.8,29215.7,9546,58,1,5,4,May
25.8241344,-80.298778,530000000000,"485,100",9525,1951,2414,2690,39873,3228.5,38877.6,30074.4,7472.9,16,1,7,5,July
25.8241354,-80.298322,530000000000,"430,000",9525,2303,2706,2840.5,39791.9,3133.3,38743.9,30009.4,7623.3,65,1,4,5,April
25.8246451,-80.304538,530000000000,"355,000",9525,997,8345,800.6,41084.5,1599.5,40664.2,31111.3,5583.4,25,1,12,5,December
25.8246477,-80.300978,530000000000,"570,000",9525,2014,32850,1971,40429.2,2770.2,39611.6,30566.5,6754,20,1,8,5,August
25.8246558,-80.299009,530000000000,"379,000",9525,1197,4574,2621.3,40075.7,3133,39032.9,30280.2,7404.3,26,1,11,5,November
25.8246707,-80.292939,530000000000,"490,500",10125,2193,33722,3352.5,39024,1855.3,37252.1,29461.1,9396.1,27,1,6,4,June
25.8247496,-80.289349,531000000000,"318,000",6000,1207,0,2851.4,38490.6,1104.7,36235.2,29088.6,10379.8,36,1,10,5,October
25.8250337,-80.301869,530000000000,"380,000",9525,1737,3148,1679.7,40705.7,2478.6,39933,30822.1,6462.5,65,1,10,5,October
25.825034,-80.291824,530000000000,"454,000",10225,2364,2304,3051.1,38954.2,1530,36991.5,29446.2,9767.8,36,1,7,4,July
25.8250404,-80.289876,530000000000,"420,000",15188,2424,28779,2768.8,38630.5,1109,36411.9,29210.5,10388.2,65,1,12,4,December
25.8250426,-80.290422,530000000000,"340,000",13275,1218,3421,2828,38723.2,1217.9,36578.6,29277.5,10216.9,65,1,2,4,February
25.82505,-80.288673,531000000000,"310,000",6350,938,2148,2670.1,38463,870.6,36098.3,29093.8,10271.6,36,1,5,5,May
25.8250594,-80.293819,530000000000,"370,000",8299,1292,1707,3429.7,39298,1942.7,37580.4,29707.2,9116.3,26,1,7,5,July
25.8257457,-80.305351,530000000000,"400,000",9294,1529,35509,527.1,41573.6,1325.6,41072.5,31601.3,5309.3,65,1,1,5,January
25.8258731,-80.288023,531000000000,"375,000",7186,1379,26580,2343.6,38626.6,505.4,36056.9,29307.2,10298.8,38,1,5,5,May
25.8259482,-80.302134,530000000000,"335,000",9375,1312,12410,1601.4,41028.3,2400,40157.4,31155.3,6383.8,65,1,5,5,May
25.8259505,-80.302587,530000000000,"430,000",9375,1844,372,1451.6,41112.3,2250.2,40291.9,31224.6,6234,25,1,8,5,August
25.8259509,-80.297482,530000000000,"355,000",8325,1645,1400,3137.4,40201.3,2448,38799.3,30488.5,7919.8,26,1,9,5,September
25.826505,-80.292778,530000000000,"372,500",10050,1785,1572,2797,39574.6,1307.9,37522.5,30059.7,9465.5,35,1,3,4,March
25.8268615,-80.291881,530000000000,"455,000",10153,3281,2579,2519.1,39543.1,1032.4,37328.4,30074.2,9765.6,65,1,10,4,October
25.8268633,-80.30416,530000000000,"447,500",9300,1635,20871,943.3,41679.5,1741.3,40903,31761.8,5724.7,13,1,12,4,December
25.8268671,-80.293929,530000000000,"435,000",12954,1959,7438,2965.7,39871.6,1439.8,37904.7,30319.4,9075.5,68,1,3,4,March
25.8273953,-80.291265,530000000000,"417,000",10050,1801,18752,2228.4,39608.6,741.1,37244.7,30177.6,9971.7,61,1,6,4,June
25.8277599,-80.304654,530000000000,"375,000",9525,1772,3003,788.7,42038.8,1586,41194.7,32123.9,5570.5,60,1,1,4,January
25.8282789,-80.304326,530000000000,"380,000",9525,1786,4882,903.4,42139.4,1700,41185.8,32245.6,5686.7,58,1,8,4,August
25.8286621,-80.292149,530000000000,"346,000",10125,1361,1191,2107.1,40153.1,570.1,37725.9,30712.2,9694.1,64,1,11,4,November
25.8286743,-80.305478,530000000000,"369,900",10074,1898,18516,523.1,42464.8,1319.6,41583.6,32543.9,5306.9,47,1,1,4,January
25.829192,-80.30474,530000000000,"650,000",14478,2931,32259,754.7,42477.2,1550.5,41439.4,32590.9,5539.6,18,1,11,4,November
25.8295854,-80.304636,530000000000,"400,000",9049,1549,5343,813.8,42589.1,1435.8,41494.3,32711.9,5599.4,28,1,2,4,February
25.8304876,-80.304528,530000000000,"540,000",10160,2510,39710,853,42839.9,1107.2,41611.3,32984.7,5638.2,23,1,4,4,April
25.8304882,-80.302627,530000000000,"528,500",9525,2721,36750,1480.6,42499.7,1107.4,41061.6,32705.2,6265.7,51,1,9,4,September
25.8321121,-80.304118,530000000000,"354,400",9356,1538,0,992.8,43269,533.5,41772.2,33461.2,5777.6,56,1,5,4,May
25.8323084,-80.304673,530000000000,"460,000",9525,1897,6973,824.4,43418.8,443.3,41968,33595.2,5609.2,16,1,1,4,January
25.8329496,-80.295636,530000000000,"460,000",7345,1677,7123,2408.8,42096.6,114,39528.9,32599.9,8560.8,16,1,11,4,November
25.8332659,-80.296471,530000000000,"448,875",9514,2776,5187,2321.1,42323.5,122.1,39790.9,32811.5,8285.9,55,1,2,4,February
25.8337298,-80.305329,530000000000,"420,000",12566,2137,21664,606,43966.6,0,42397.4,34152.2,5391.6,57,1,2,4,February
25.8337475,-80.302137,530000000000,"860,000",11250,4016,50214,1662.8,43421.4,0,41500.1,33708.8,6448.4,2,1,1,5,January
25.8347985,-80.30559,530000000000,"525,000",8248,3191,5748,529.8,44357,356.2,42672.4,34556.7,5316.1,13,1,5,4,May
25.8366143,-80.30056,530000000000,"335,000",8716,1615,524,1084.2,44059.3,249.2,41590.7,34457.7,6969.8,53,0,5,4,May
25.837755,-80.302686,530000000000,"350,000",9900,2359,17700,666,44750.1,344.1,42392.8,35099,6311.9,49,0,11,4,November
25.7729864,-80.260872,141000000000,"270,000",7000,1188,1666,5991.7,17506.6,4505.1,22447.4,8493.9,4396.6,61,0,6,4,June
25.7736586,-80.262375,141000000000,"278,000",5250,1284,2390,5495.8,17998.2,3974.8,22913.6,8814.6,3985.7,64,0,3,4,March
25.7739067,-80.262687,141000000000,"155,000",5250,1623,21946,5359.9,18123,3836.6,23009.3,8918.9,3861.9,70,0,10,2,October
25.7739942,-80.261889,141000000000,"275,000",6480,1206,5102,5499.1,18002.9,4013.7,22744.7,8910.7,3936.3,55,0,9,4,September
25.7745646,-80.262711,141000000000,"260,000",5250,1408,4136,5169.9,18327,3687.5,23008.1,9155,3638.9,70,0,1,4,January
25.7754811,-80.260846,141000000000,"270,000",6720,1195,0,5345,18275.1,3858.9,22405.3,9392.8,3569.7,70,0,5,4,May
25.7754968,-80.260261,141000000000,"250,000",6784,1068,10024,5485.3,18183.7,4003.7,22216.2,9384.9,3643.2,70,0,11,2,November
25.7761393,-80.262586,141000000000,"235,000",6324,1444,0,4768.6,18776.8,3277.8,22973.5,9691.4,3118.5,69,0,8,2,August
25.7762504,-80.258993,141000000000,"215,000",6565,1596,2291,5631,18223.4,4182.2,21793.7,9649.1,3433,69,0,5,4,May
25.7764198,-80.262598,141000000000,"280,000",6324,935,4512,4693.1,18865,3203.5,22976.9,9792,3022.9,69,0,7,4,July
25.7765204,-80.259195,141000000000,"250,000",6565,1255,5317,5513.1,18339,4068.8,21854.7,9747.5,3331,59,0,5,2,May
25.7766876,-80.268896,141000000000,"275,000",7261,1397,4110,3370.5,20089.1,1593.8,25049.9,10351,2297.4,36,0,8,4,August
25.7769469,-80.259413,141000000000,"250,000",6565,1266,1272,5360.2,18509.7,3927.5,21927.2,9904.6,3172.9,68,0,9,2,September
25.904381,-80.216471,3021230060360,"162,700",7875,958,2598,4594.2,31009.7,3562,47019.6,47019.6,2095.9,21,0,December,2,#VALUE!
25.9046212,-80.2347,821220080330,"87,000",7203,948,0,1334.8,36979.4,110.6,48473,48473,7947.9,66,0,November,2,#VALUE!
25.9052229,-80.213806,3021230140140,"178,000",9360,1394,1775,4963.2,30141.6,3941.5,47182.4,47182.4,1221.9,31,0,January,2,#VALUE!
25.9056497,-80.216908,3021230152680,"107,000",10350,1199,19010,4147.3,31166.4,3117.7,47483.7,47483.7,2243.6,21,0,February,2,#VALUE!
25.9056497,-80.216908,3021230152680,"220,000",10350,1199,19010,4147.3,31166.4,3117.7,47483.7,47483.7,2243.6,21,0,October,2,#VALUE!
25.9056764,-80.226972,3021230210260,"175,000",7500,1502,0,2197.7,34464.5,399,48183,48183,5542.7,41,0,August,4,#VALUE!
25.9058902,-80.210983,3021130032200,"135,000",10500,1196,3675,5406,29225.2,3781.5,47280.6,47280.6,298.7,66,0,August,1,#VALUE!
25.9061894,-80.225953,3021230221800,"119,000",15000,2094,1999,2165.1,34098.5,691.9,48242.6,48242.6,5171.8,62,0,August,2,#VALUE!
25.9062754,-80.21988,3021230240280,"280,000",11025,2234,2302,3330.5,32141.4,2313.4,47906.3,47906.3,3212.8,59,0,March,4,#VALUE!
25.9065613,-80.225505,3021230221820,"286,000",15000,2282,15000,2118.8,33957.4,851.8,48341.2,48341.2,5027.1,26,0,November,4,#VALUE!
25.9068475,-80.235196,821220050710,"90,000",5000,1019,560,528.5,37186.4,894.3,49285.1,49285.1,7131.3,66,0,April,2,#VALUE!
25.9068752,-80.214873,3021230151100,"130,000",7950,1402,0,4286.2,30520.1,3266.9,47829.4,47829.4,1583.5,36,0,February,2,#VALUE!
25.9071394,-80.219007,3021230152810,"94,000",7500,1029,0,3295.5,31870.3,2262.7,48165.2,48165.2,2930.6,36,0,January,2,#VALUE!
25.9075016,-80.219927,3021230240340,"242,000",11100,1654,2300,2994.1,32180.7,1964.6,48349.5,48349.5,3234.6,26,0,January,4,#VALUE!
25.9076853,-80.225818,3021230221310,"142,500",20000,2331,12209,1696.4,34068.4,593.9,48746.1,48746.1,5122,60,0,January,2,#VALUE!
25.90777,-80.233348,821220050850,"85,000",5000,951,0,529,36596.4,459.1,49440.9,49440.9,6819.5,21,0,March,2,#VALUE!
25.90777,-80.233348,821220050850,"140,000",5000,951,0,529,36596.4,459.1,49440.9,49440.9,6819.5,21,0,May,2,#VALUE!
25.9078723,-80.220354,3021230240050,"200,000",9000,1777,0,2788.4,32332.8,1758.4,48439.8,48439.8,3376.2,31,0,March,4,#VALUE!
25.9080443,-80.23283,821220050890,"92,000",5881,1211,0,529.1,36449.3,360.7,49486.3,49486.3,6733.2,67,0,April,2,#VALUE!
25.9086388,-80.232503,821220060440,"114,000",5882,1348,3646,385.5,36333,445.5,49678.8,49678.8,6510.7,65,0,October,2,#VALUE!
25.9086459,-80.215553,3021230150210,"150,000",7549,1597,5622,3665.8,30783.2,2650.6,48504.3,48504.3,1808.9,65,0,August,2,#VALUE!
25.908673,-80.220736,3021230230140,"141,800",7575,1878,0,2499.5,32483.4,1467.1,48807.9,48807.9,3512.8,36,0,October,2,#VALUE!
25.9086825,-80.230885,821220060760,"101,000",5000,1118,1430,626.3,35808.4,164.7,49547.6,49547.6,6515.9,66,0,September,2,#VALUE!
25.908881,-80.230487,821220060730,"100,000",5000,982,825,626.1,35682.5,176.5,49584.5,49584.5,6448.6,66,0,May,2,#VALUE!
25.9092578,-80.230359,821220060610,"125,000",5000,1229,1180,526.1,35648.9,261.6,49706.3,49706.3,6312.7,26,0,July,2,#VALUE!
25.9094534,-80.216411,3021230010360,"234,000",7500,1465,0,3260.1,31079.5,2245.6,48848.6,48848.6,2083.3,1,0,March,4,#VALUE!
25.9095535,-80.218781,3021230010670,"120,000",7500,1250,0,2702.9,31857.3,1688.1,49014.6,49014.6,2860.8,65,0,May,2,#VALUE!
25.909646,-80.216887,3021230010480,"197,000",7875,1187,22784,3099.4,31237.8,2086.9,48940.7,48940.7,2236.7,26,0,August,2,#VALUE!
25.9099873,-80.22074,3021230222130,"180,000",15000,1244,1300,2137.1,32480.6,1124.4,49241.4,49241.4,3472.5,31,0,December,2,#VALUE!
25.9103143,-80.213882,3021230020200,"119,900",8123,1213,1339,3590.8,30294.4,2157.5,49007.8,49007.8,1260.8,36,0,September,2,#VALUE!
25.9105854,-80.218824,3021230010620,"158,000",7500,1168,4750,2417.7,31903.8,1397.8,49385.9,49385.9,2876.2,26,0,February,2,#VALUE!
25.910952,-80.215611,3021230020420,"254,500",7875,1462,980,3037.6,30863.2,1916.8,49346.5,49346.5,1818.3,21,0,August,4,#VALUE!
25.9115628,-80.216698,3021230250170,"210,000",9000,1994,0,2612.4,31249.1,1587.6,49585.4,49585.4,2183.9,61,0,February,4,#VALUE!
25.9118566,-80.21387,3021230020530,"127,400",8423,1398,0,3180.2,30335.8,1611.6,49575.2,49575.2,1248.8,26,0,April,2,#VALUE!
25.9118583,-80.234264,821220030240,"160,000",4800,1191,13450,825.3,37007.9,1504.3,50957.6,50957.6,5330.9,0,0,May,2,#VALUE!
25.9120852,-80.243669,3421150071630,"200,000",7727,1368,0,2367.9,40100.8,1308.1,51943.3,51943.3,5136.5,27,0,October,4,#VALUE!
25.9121067,-80.220206,3021230221540,"170,000",10925,1242,20167,1687.2,32398.7,672.1,49995.7,49995.7,3311.9,36,0,August,2,#VALUE!
25.9122084,-80.238832,3421150081680,"135,000",6000,1035,1155,1646.3,38526.8,1320,51496.1,51496.1,5148.3,36,0,May,4,#VALUE!
25.9123875,-80.242732,3421150071570,"189,000",6000,1183,2688,2316.9,39806.4,1207.8,51949.1,51949.1,5036,47,0,June,4,#VALUE!
25.9125108,-80.237743,3421150081800,"135,000",6000,980,1680,1567.1,38177.3,1221.6,51494.8,51494.8,5049.5,26,0,May,4,#VALUE!
25.9128778,-80.21947,3021140030020,"360,000",10350,3651,15975,1648.4,32205.5,631.2,50220.9,50220.9,3082.2,48,0,April,4,#VALUE!
25.912903,-80.238687,3421150081540,"190,000",6000,1520,3844,1843.6,38502.5,1069.2,51723.1,51723.1,4897.3,34,0,October,4,#VALUE!
25.9131971,-80.230254,3421150061660,"195,000",5250,2061,1613,618.2,35741.9,1088.4,51106.3,51106.3,4914,57,0,April,4,#VALUE!
25.913245,-80.235793,3421150051680,"148,000",5000,1471,5900,1498.8,37573.5,979.8,51575.1,51575.1,4806.8,52,0,November,4,#VALUE!
25.9137185,-80.234265,3421150051110,"150,000",5646,894,1544,1411,37073.5,828.2,51607,51607,4654.8,35,0,December,4,#VALUE!
25.9137289,-80.24335,3421150070880,"113,500",6000,1003,1902,2841.3,40056.7,711,52474.6,52474.6,4539.3,66,0,September,4,#VALUE!
25.9138657,-80.228835,3421150060680,"165,000",5000,1309,5692,569.9,35299.1,830.1,51215.1,51215.1,4666.4,34,0,October,4,#VALUE!
25.9139175,-80.227541,3421140010750,"170,000",5000,1104,840,300.5,34867.8,575.2,51132.3,51132.3,4661.6,30,0,October,4,#VALUE!
25.9139281,-80.236372,3421150081000,"72,000",5000,1581,2512,1804.4,37770.5,722.8,51863.5,51863.5,4550.1,67,0,October,4,#VALUE!
25.9139934,-80.233798,3421150051220,"146,000",5000,1046,1176,1422,36927.4,734.8,51661.7,51661.7,4561.2,55,0,October,4,#VALUE!
25.9140209,-80.216941,3021140040020,"190,000",7500,1922,5704,1926.4,31366.2,782.2,50517.1,50517.1,2241.9,44,0,July,2,#VALUE!
25.9144694,-80.241836,3421150070580,"195,000",6000,1625,1422,2841.2,39566.3,463.5,52577.9,52577.9,4291.4,36,0,August,4,#VALUE!
25.9144744,-80.241665,3421150070570,"193,000",6000,1527,5449,2816.8,39512.5,463.8,52563.1,52563.1,4291.6,36,0,August,4,#VALUE!
25.9144794,-80.241497,3421150070560,"150,000",6000,1544,2135,2791.3,39456.1,464,52547.6,52547.6,4291.8,66,0,March,4,#VALUE!
25.9145621,-80.228541,3421150060460,"165,000",5000,1260,1395,698.8,35199,569.8,51436.7,51436.7,4414.8,9,0,June,4,#VALUE!
25.9146609,-80.226662,3421140010590,"148,000",5000,1100,3698,306.5,34582.1,499.8,51334.5,51334.5,4406.7,10,0,January,4,#VALUE!
25.9147661,-80.217607,3021230220270,"210,000",12000,1892,3960,1594.7,31572.6,456.1,50808,50808,2441.4,36,0,September,4,#VALUE!
25.9149813,-80.21442,3021230220380,"210,000",12600,1827,19958,2206.2,30530.2,447.8,50707,50707,1397,41,0,July,4,#VALUE!
